cnae_subclasse_key,descricao,nivel,secao,divisao,grupo,classe,subclasse,e_obj4_original,com_agr_original,com_min_original,e_obj4_ajustado,com_agr_ajustado,com_min_ajustado,excluir_obj4,classificacao,q_salario,q_vinculos,rank_salario,rank_vinculos,rank_massa,salario_relativo,vinculos,massa_salarial_rais_2024,remuneracao,indice,e_obj4,com_agr,com_min
8412400,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",Subclasse,O,84,841,84124,8412400,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,519.0,769.0,771.0,1099343392035182.0,8129.0,2484990414.0,3056944782876123.0,204736072396421.0,0,0,0
8413200,Regulação das atividades econômicas,Subclasse,O,84,841,84132,8413200,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,64.0,943.0,731.0,3084128666481991.0,3468.0,2974170083.0,8576038301614763.0,970619559746625.0,0,0,0
8421300,Relações exteriores,Subclasse,O,84,842,84213,8421300,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,473.0,1283.0,1280.0,1147109125351216.0,63.0,20095532.0,3189766984126984.0,201952181079054.0,0,0,0
8422100,Defesa,Subclasse,O,84,842,84221,8422100,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,137.0,1249.0,1207.0,2192257307529224.0,197.0,120091419.0,6096011116751269.0,607496651783193.0,0,0,0
8423000,Justiça,Subclasse,O,84,842,84230,8423000,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,702.0,624.0,690.0,9190497534974278.0,13443.0,3435495986.0,2555602161719854.0,155346525840354.0,0,0,0
8424800,Segurança e ordem pública,Subclasse,O,84,842,84248,8424800,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1319.0,1296.0,1304.0,4591761191182647.0,31.0,3958177.0,1276831290322581.0,532923.628513,0,0,0
8425600,Defesa Civil,Subclasse,O,84,842,84256,8425600,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1204.0,1290.0,1297.0,6216190016653963.0,46.0,7951267.0,1728536304347826.0,43579878894395.0,0,0,0
8430200,Seguridade social obrigatória,Subclasse,O,84,843,84302,8430200,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,72.0,1201.0,1103.0,2853086942441361.0,488.0,387158726.0,7933580450819672.0,865140790581762.0,0,0,0
8511200,Educação infantil - creche,Subclasse,P,85,851,85112,8511200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,822.0,42.0,56.0,8391789162823062.0,329270.0,7683532836.0,2333505280165214.0,855793124782867.0,0,0,0
8512100,Educação infantil - pré-escola,Subclasse,P,85,851,85121,8512100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,970.0,39.0,60.0,7497056580230119.0,345718.0,72072071425.0,208470694106179.0,827921320119248.0,0,0,0
8513900,Ensino fundamental,Subclasse,P,85,851,85139,8513900,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,4.0,613.0,21.0,18.0,9833747172877480.0,571400.0,156247651477.0,2734470624378719.0,1559666513623461.0,0,0,0
8520100,Ensino médio,Subclasse,P,85,852,85201,8520100,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,498.0,79.0,76.0,1128296388746771.0,196374.0,61611446975.0,3137454396967012.0,72053586833379.0,0,0,0
8531700,Educação superior - graduação,Subclasse,P,85,853,85317,8531700,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,373.0,73.0,55.0,1305251613051767.0,213897.0,7763421320599999.0,3629513887805813.0,886916207337429.0,0,0,0
8532500,Educação superior - graduação e pós-graduação,Subclasse,P,85,853,85325,8532500,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,309.0,54.0,32.0,1468622390978773.0,270521.0,110475341661.0,4083799101030973.0,1174777386320146.0,0,0,0
8533300,Educação superior - pós-graduação e extensão,Subclasse,P,85,853,85333,8533300,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,180.0,450.0,303.0,1878966976893111.0,25050.0,13088235522.0,5224844519760479.0,577697561533656.0,0,0,0
8541400,Educação profissional de nível técnico,Subclasse,P,85,854,85414,8541400,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1113.0,294.0,421.0,66891401912874.0,46954.0,8733676825.0,1860049585764791.0,152931231624437.0,0,0,0
8542200,Educação profissional de nível tecnológico,Subclasse,P,85,854,85422,8542200,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,343.0,920.0,900.0,1380625411226131.0,3810.0,1462699329.0,3839105850393701.0,303747965374621.0,0,0,0
8550301,Administração de caixas escolares,Subclasse,P,85,855,85503,8550301,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1293.0,739.0,905.0,5399657379830979.0,9361.0,1405538263.0,1501483028522594.0,39299492899683.0,0,0,0
8550302,"Atividades de apoio à educação, exceto caixas escolares",Subclasse,P,85,855,85503,8550302,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,396.0,226.0,201.0,1271353123259686.0,62326.0,22033813724.0,3535252338349967.0,428859965953062.0,0,0,0
8591100,Ensino de esportes,Subclasse,P,85,859,85911,8591100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1185.0,534.0,692.0,6274758254479423.0,19470.0,3397169169.0,1744822377503852.0,84102769235836.0,0,0,0
8592901,Ensino de dança,Subclasse,P,85,859,85929,8592901,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1274.0,963.0,1070.0,5672961843658715.0,3223.0,508422067.0,1577480816009929.0,35147387892702.0,0,0,0
8592902,"Ensino de artes cênicas, exceto dança",Subclasse,P,85,859,85929,8592902,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1305.0,1250.0,1272.0,5229482631899354.0,186.0,27047423.0,145416252688172.0,17418349925993.0,0,0,0
8592903,Ensino de música,Subclasse,P,85,859,85929,8592903,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,492.0,849.0,838.0,1133352833162533.0,5784.0,1822836192.0,3151514854771784.0,211985811585245.0,0,0,0
8592999,Ensino de arte e cultura não especificado anteriormente,Subclasse,P,85,859,85929,8592999,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1083.0,877.0,986.0,6857565445785215.0,4798.0,9149227540000000.0,1906883605669029.0,70657387870323.0,0,0,0
8593700,Ensino de idiomas,Subclasse,P,85,859,85937,8593700,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1178.0,179.0,280.0,6292127032145878.0,86707.0,15170708589.0,1749652114477493.0,219612946181934.0,0,0,0
8599601,Formação de condutores,Subclasse,P,85,859,85996,8599601,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1052.0,149.0,211.0,7017020421186863.0,108990.0,21266382306.0,1951223259565098.0,29438174984281.0,0,0,0
8599602,Cursos de pilotagem,Subclasse,P,85,859,85996,8599602,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,947.0,1117.0,1146.0,7630669469390352.0,1227.0,260352306.0,2121860684596577.0,84041387295822.0,0,0,0
8599603,Treinamento em informática,Subclasse,P,85,859,85996,8599603,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1147.0,544.0,694.0,6483791125547829.0,18708.0,3372955417.0,1802948159610862.0,8869663393577.0,0,0,0
8599604,Treinamento em desenvolvimento profissional e gerencial,Subclasse,P,85,859,85996,8599604,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1008.0,110.0,160.0,7257204836996752.0,145221.0,29305762676.0,201801135345439.0,381777359311882.0,0,0,0
8599605,Cursos preparatórios para concursos,Subclasse,P,85,859,85996,8599605,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,984.0,502.0,612.0,7399001758573909.0,21315.0,4385435132.0,2057440831339432.0,12112315662475.0,0,0,0
8599699,Outras atividades de ensino não especificadas anteriormente,Subclasse,P,85,859,85996,8599699,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,292.0,76.0,47.0,1511562864050508.0,206182.0,86662494495.0,4203203698431483.0,1001528883781233.0,0,0,0
8610101,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Subclasse,Q,86,861,86101,8610101,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,376.0,7.0,1.0,1300762227477138.0,1429616.0,517096431908.0,3617030250836588.0,4422404047627502.0,0,0,0
8610102,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,Subclasse,Q,86,861,86101,8610102,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,460.0,31.0,24.0,1169748440717846.0,433597.0,141036969497.0,3252720140983448.0,1396225994183657.0,0,0,0
8621601,UTI móvel,Subclasse,Q,86,862,86216,8621601,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,757.0,511.0,559.0,8861138358502679.0,20859.0,5139693555.0,2464017237163814.0,163384828734817.0,0,0,0
8621602,"Serviços móveis de atendimento a urgências, exceto por UTI móvel",Subclasse,Q,86,862,86216,8621602,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,802.0,836.0,897.0,8550984584544132.0,6203.0,1474932443.0,2377772759954861.0,120334241683097.0,0,0,0
8622400,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",Subclasse,Q,86,862,86224,8622400,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,918.0,845.0,923.0,782599367116336.0,5896.0,1283072483.0,2176174496268657.0,99640205925752.0,0,0,0
8630501,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Subclasse,Q,86,863,86305,8630501,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,701.0,183.0,202.0,9196798437758794.0,85924.0,21973810693.0,2557354254108282.0,329359066472631.0,0,0,0
8630502,Atividade médica ambulatorial com recursos para realização de exames complementares,Subclasse,Q,86,863,86305,8630502,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,4.0,623.0,97.0,112.0,9749754150662300.0,162771.0,44129084758.0,2711114680010567.0,540566668401458.0,0,0,0
8630503,Atividade médica ambulatorial restrita a consultas,Subclasse,Q,86,863,86305,8630503,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,798.0,67.0,87.0,8565933548245243.0,230994.0,5502114504400001.0,2381929619124307.0,64080209864043.0,0,0,0
8630504,Atividade odontológica,Subclasse,Q,86,863,86305,8630504,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1234.0,55.0,110.0,5999243996679647.0,269995.0,45040838932.0,1668210112483564.0,569149884291334.0,0,0,0
8630505,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
8630506,Serviços de vacinação e imunização humana,Subclasse,Q,86,863,86305,8630506,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,640.0,885.0,932.0,9575876705666092.0,4596.0,1223806596.0,2662764569190601.0,144691744839156.0,0,0,0
8630507,Atividades de reprodução humana assistida,Subclasse,Q,86,863,86305,8630507,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,322.0,1001.0,964.0,1433919294935582.0,2575.0,1026729797.0,3987300182524272.0,320852032728364.0,0,0,0
8630599,Atividades de atenção ambulatorial não especificadas anteriormente,Subclasse,Q,86,863,86305,8630599,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,219.0,264.0,185.0,1709004195301315.0,53396.0,25375001532.0,4752228918271031.0,604189931795197.0,0,0,0
8640201,Laboratórios de anatomia patológica e citológica,Subclasse,Q,86,864,86402,8640201,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,726.0,568.0,629.0,9033940808025728.0,16630.0,4177569789.0,2512068423932652.0,158445850738434.0,0,0,0
8640202,Laboratórios clínicos,Subclasse,Q,86,864,86402,8640202,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,773.0,72.0,89.0,8766147401323543.0,216664.0,52814083728.0,243760309640734.0,618841586649958.0,0,0,0
8640203,Serviços de diálise e nefrologia,Subclasse,Q,86,864,86402,8640203,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,577.0,339.0,369.0,1023693392947546.0,38041.0,10828693193.0,2846584788254778.0,250522635293967.0,0,0,0
8640204,Serviços de tomografia,Subclasse,Q,86,864,86402,8640204,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,754.0,740.0,789.0,8882258532101246.0,9359.0,2311570168.0,2469890125013356.0,136915130572449.0,0,0,0
8640205,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Subclasse,Q,86,864,86402,8640205,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,739.0,205.0,240.0,8986057933298747.0,69887.0,17463039496.0,2498753630288895.0,28327520839109.0,0,0,0
8640206,Serviços de ressonância magnética,Subclasse,Q,86,864,86402,8640206,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,595.0,702.0,735.0,1004979440737731.0,10524.0,2940981148.0,2794546890916002.0,17316549378981.0,0,0,0
8640207,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",Subclasse,Q,86,864,86402,8640207,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,963.0,594.0,717.0,7550602466323979.0,15056.0,3161152413.0,2099596448591923.0,111990409985.0,0,0,0
8640208,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",Subclasse,Q,86,864,86402,8640208,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,965.0,913.0,999.0,7526818819157731.0,3944.0,825472467.0,2092982928498986.0,87150163597923.0,0,0,0
8640209,Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos,Subclasse,Q,86,864,86402,8640209,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,751.0,835.0,884.0,8893550148816318.0,6208.0,1535257015.0,2473029985502577.0,129803002919967.0,0,0,0
8640210,Serviços de quimioterapia,Subclasse,Q,86,864,86402,8640210,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,328.0,714.0,651.0,140975015664331.0,10042.0,3936557437.0,3920093046205935.0,334232705676959.0,0,0,0
8640211,Serviços de radioterapia,Subclasse,Q,86,864,86402,8640211,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,273.0,1103.0,1046.0,1551437384826979.0,1389.0,599226101.0,4314082800575954.0,362935337918965.0,0,0,0
8640212,Serviços de hemoterapia,Subclasse,Q,86,864,86402,8640212,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,459.0,717.0,708.0,1169759284998269.0,9977.0,324526897.0,3252750295680064.0,237839126559079.0,0,0,0
8640213,Serviços de litotripsia,Subclasse,Q,86,864,86402,8640213,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,1.0,658.0,1272.0,1270.0,9479884052562008.0,106.0,27942362.0,2636071886792453.0,131123155062317.0,0,0,0
8640214,Serviços de bancos de células e tecidos humanos,Subclasse,Q,86,864,86402,8640214,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,252.0,1227.0,1194.0,1614661831941318.0,322.0,144574492.0,4489891055900621.0,383991527185108.0,0,0,0
8640299,Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente,Subclasse,Q,86,864,86402,8640299,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,3.0,625.0,368.0,404.0,9737688329442512.0,34256.0,9275701068000000.0,2707759536431574.0,222414676721671.0,0,0,0
8650001,Atividades de enfermagem,Subclasse,Q,86,865,86500,8650001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,831.0,755.0,816.0,83254196012697.0,8743.0,2024048121.0,2315049892485417.0,119901397724336.0,0,0,0
8650002,Atividades de profissionais da nutrição,Subclasse,Q,86,865,86500,8650002,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1144.0,929.0,1030.0,6528022225655585.0,3674.0,666921933.0,1815247504082744.0,59329725271736.0,0,0,0
8650003,Atividades de psicologia e psicanálise,Subclasse,Q,86,865,86500,8650003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,945.0,360.0,463.0,7644868603732344.0,35243.0,7491988795.0,2125809038674347.0,158907993772343.0,0,0,0
8650004,Atividades de fisioterapia,Subclasse,Q,86,865,86500,8650004,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,925.0,249.0,328.0,7749084072034623.0,56333.0,12138568591.0,2154788239752898.0,208667676774042.0,0,0,0
8650005,Atividades de terapia ocupacional,Subclasse,Q,86,865,86500,8650005,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,795.0,809.0,867.0,8609561025695639.0,6812.0,1630834431.0,2394061114210218.0,123363818112672.0,0,0,0
8650006,Atividades de fonoaudiologia,Subclasse,Q,86,865,86500,8650006,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1041.0,691.0,802.0,7078859577553203.0,10857.0,2137112375.0,1968418877222069.0,8953092023205.0,0,0,0
8650007,Atividades de terapia de nutrição enteral e parenteral,Subclasse,Q,86,865,86500,8650007,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,781.0,1207.0,1210.0,8703568624205543.0,469.0,113507465.0,2420201812366738.0,111174787003593.0,0,0,0
8650099,Atividades de profissionais da área de saúde não especificadas anteriormente,Subclasse,Q,86,865,86500,8650099,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,892.0,464.0,549.0,7962613307253082.0,23883.0,528808866.0,2214164326089687.0,143560239003341.0,0,0,0
8660700,Atividades de apoio à gestão de saúde,Subclasse,Q,86,866,86607,8660700,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,242.0,41.0,20.0,1642427068114977.0,333758.0,152430544876.0,4567097863601772.0,151842828096285.0,0,0,0
8690901,Atividades de práticas integrativas e complementares em saúde humana,Subclasse,Q,86,869,86909,8690901,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,957.0,736.0,819.0,7587447874529301.0,9380.0,1979031846.0,2109842053304904.0,100666627087506.0,0,0,0
8690902,Atividades de bancos de leite humano,Subclasse,Q,86,869,86909,8690902,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,451.0,1313.0,1310.0,1175590443005368.0,6.0,1961379.0,3268965.0,212832347869923.0,0,0,0
8690903,Atividades de acupuntura,Subclasse,Q,86,869,86909,8690903,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1119.0,1188.0,1213.0,6657755939032682.0,577.0,106821312.0,1851322564991335.0,56496640324113.0,0,0,0
8690904,Atividades de podologia,Subclasse,Q,86,869,86909,8690904,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1121.0,1097.0,1145.0,6647531067079933.0,1412.0,261005282.0,184847933427762.0,57938527724005.0,0,0,0
8690999,Outras atividades de atenção à saúde humana não especificadas anteriormente,Subclasse,Q,86,869,86909,8690999,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,319.0,325.0,260.0,144749609568702.0,39932.0,16072842438.0,4025053199939898.0,442260869064092.0,0,0,0
8711501,Clínicas e residências geriátricas,Subclasse,Q,87,871,87115,8711501,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1077.0,719.0,829.0,6869176019057297.0,9910.0,1892921149.0,1910112158425832.0,81636265398953.0,0,0,0
8711502,Instituições de longa permanência para idosos,Subclasse,Q,87,871,87115,8711502,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1104.0,127.0,197.0,672702024939299.0,124187.0,23230207806.0,1870582895633198.0,31376987868804.0,0,0,0
8711503,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",Subclasse,Q,87,871,87115,8711503,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,782.0,777.0,832.0,8698422890040237.0,7795.0,1885431946.0,2418770937780629.0,128115926819172.0,0,0,0
8711504,Centros de apoio a pacientes com câncer e com AIDS,Subclasse,Q,87,871,87115,8711504,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,737.0,1028.0,1062.0,8991413070127122.0,2195.0,54880328.0,2500242733485194.0,122991060240377.0,0,0,0
8711505,Condomínios residenciais para idosos,Subclasse,Q,87,871,87115,8711505,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1165.0,919.0,1029.0,6368510226975873.0,3822.0,67683492.0,1770891993720565.0,5527909663778.0,0,0,0
8712300,Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,Subclasse,Q,87,871,87123,8712300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,851.0,378.0,457.0,8239748250279325.0,33601.0,76987527.0,2291227255141216.0,173926120219297.0,0,0,0
8720401,Atividades de centros de assistência psicossocial,Subclasse,Q,87,872,87204,8720401,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,632.0,880.0,925.0,9647226484331598.0,4771.0,1279870753.0,268260480612031.0,14707633753942.0,0,0,0
8720499,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente",Subclasse,Q,87,872,87204,8720499,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,724.0,558.0,600.0,9048863290436268.0,17976.0,4523153332.0,2516217919448153.0,162080089811216.0,0,0,0
