nivel_territorial,tipo_grupo,grupo,metodo_media,razao_referencia,n_territorios_grupo,massa_total_grupo,massa_obj4_grupo,massa_com_grupo,razao_dependencia_grupo_ponderada,razao_dependencia_grupo_media_simples,razao_dependencia_grupo_media_pond
municipio,q_pibpc_pop,QPIBPC3_QPOP2,ponderada_massa_obj4,0.28328336514782804,323,30588272422.798126,11543602966.613792,3270110694.312805,0.283283365147828,1.0685092253724828,0.28328336514782804
municipio,q_pibpc_pop,QPIBPC3_QPOP3,simples,0.9014045767005208,302,70148236588.19328,26872656211.099888,7116664682.684647,0.26482922368295964,0.9014045767005208,0.2648292236829596
municipio,q_pibpc_pop,QPIBPC3_QPOP3,ponderada_refeita,0.26482922368295964,302,70148236588.19328,26872656211.099888,7116664682.684647,0.26482922368295964,0.9014045767005208,0.2648292236829596
municipio,q_pibpc_pop,QPIBPC3_QPOP3,ponderada_massa_obj4,0.2648292236829596,302,70148236588.19328,26872656211.099888,7116664682.684647,0.26482922368295964,0.9014045767005208,0.2648292236829596
municipio,q_pibpc_pop,QPIBPC3_QPOP4,simples,0.27300327120520396,391,1075353448519.9708,427168986930.6808,18780059720.144966,0.04396400556857962,0.27300327120520396,0.04396400556857962
municipio,q_pibpc_pop,QPIBPC3_QPOP4,ponderada_refeita,0.04396400556857962,391,1075353448519.9708,427168986930.6808,18780059720.144966,0.04396400556857962,0.27300327120520396,0.04396400556857962
municipio,q_pibpc_pop,QPIBPC3_QPOP4,ponderada_massa_obj4,0.04396400556857962,391,1075353448519.9708,427168986930.6808,18780059720.144966,0.04396400556857962,0.27300327120520396,0.04396400556857962
municipio,q_pibpc_pop,QPIBPC4_QPOP1,simples,1.4862798759675646,446,27364454301.8247,10801201912.161541,4074837055.0603447,0.37725774299916653,1.4862798759675646,0.37725774299916653
municipio,q_pibpc_pop,QPIBPC4_QPOP1,ponderada_refeita,0.37725774299916653,446,27364454301.8247,10801201912.161541,4074837055.0603447,0.37725774299916653,1.4862798759675646,0.37725774299916653
municipio,q_pibpc_pop,QPIBPC4_QPOP1,ponderada_massa_obj4,0.37725774299916653,446,27364454301.8247,10801201912.161541,4074837055.0603447,0.37725774299916653,1.4862798759675646,0.37725774299916653
municipio,q_pibpc_pop,QPIBPC4_QPOP2,simples,1.7800995079475954,306,52769293050.21419,18690078507.48474,8702813082.204374,0.46563812338825616,1.7800995079475954,0.46563812338825616
municipio,q_pibpc_pop,QPIBPC4_QPOP2,ponderada_refeita,0.46563812338825616,306,52769293050.21419,18690078507.48474,8702813082.204374,0.46563812338825616,1.7800995079475954,0.46563812338825616
municipio,q_pibpc_pop,QPIBPC4_QPOP2,ponderada_massa_obj4,0.46563812338825616,306,52769293050.21419,18690078507.48474,8702813082.204374,0.46563812338825616,1.7800995079475954,0.46563812338825616
municipio,q_pibpc_pop,QPIBPC4_QPOP3,simples,1.121546340219552,256,112478027524.46017,44774709296.728096,13491585417.618557,0.30132156365791196,1.121546340219552,0.30132156365791196
municipio,q_pibpc_pop,QPIBPC4_QPOP3,ponderada_refeita,0.30132156365791196,256,112478027524.46017,44774709296.728096,13491585417.618557,0.30132156365791196,1.121546340219552,0.30132156365791196
municipio,q_pibpc_pop,QPIBPC4_QPOP3,ponderada_massa_obj4,0.30132156365791196,256,112478027524.46017,44774709296.728096,13491585417.618557,0.30132156365791196,1.121546340219552,0.30132156365791196
municipio,q_pibpc_pop,QPIBPC4_QPOP4,simples,0.2781921630566622,384,3076363960593.284,1266366173243.61,68895816978.01556,0.05440434088787218,0.2781921630566622,0.054404340887872195
municipio,q_pibpc_pop,QPIBPC4_QPOP4,ponderada_refeita,0.05440434088787218,384,3076363960593.284,1266366173243.61,68895816978.01556,0.05440434088787218,0.2781921630566622,0.054404340887872195
municipio,q_pibpc_pop,QPIBPC4_QPOP4,ponderada_massa_obj4,0.054404340887872195,384,3076363960593.284,1266366173243.61,68895816978.01556,0.05440434088787218,0.2781921630566622,0.054404340887872195
municipio,q_pibpc_pop,,simples,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,q_pibpc_pop,,ponderada_refeita,9.213394584181282,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,q_pibpc_pop,,ponderada_massa_obj4,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,jenks_pib_pop,JPIB1_JPOP1,simples,1.6507099997146377,5435,4717719939065.788,1902778877475.722,136336545014.98636,0.07165128151719559,1.6507099997146377,0.07164935694538625
