Código CNAE;Descrição;Nível;Seção;Divisão;Grupo;Classe;Subclasse;Vínculos;Remuneração;Massa salarial;Salário relativo;Dif. abs.;Dif. %;Share vínculos;Share massa;Q salário;Q vínculos;Jenks;Rank salário;Rank vínculos;Rank massa;Classificação;Índice
6619305;Operadoras de cartões de débito;Subclasse;K;66;661;66193;6619305;1955;9422,527452685423;18421041,17;3,3885444543862344;6641,826895403779;238,85444543862343;0,000026879846536012738;0,000091083554914359;4;1;3;52;1045;837;Alta remuneração e baixo emprego;0,10813234145871883
4511101;Comércio a varejo de automóveis, camionetas e utilitários novos;Subclasse;G;45;451;45111;4511101;257342;3881,5850993230797;998894872,63;1,3959018669445082;1100,8845420414368;39,59018669445082;0,0035382677581946753;0,0049390745694135076;3;4;2;337;58;40;Alta remuneração e alto emprego;0,10801122031422604
2094100;Fabricação de catalisadores;Subclasse;C;20;209;20941;2094100;678;9454,450707964603;6410117,58;3,4000247467160163;6673,750150682959;240,00247467160162;0,00000932201327438191;0,0000316950758221137;4;1;3;49;1176;1036;Alta remuneração e baixo emprego;0,10784803679683624
5913800;Distribuição cinematográfica, de vídeo e de programas de televisão;Subclasse;J;59;591;59138;5913800;1761;9380,689176604203;16519393,64;3,3734985063528655;6599,988619322559;237,34985063528654;0,000024212485805584875;0,00008168078470023054;4;1;3;53;1062;862;Alta remuneração e baixo emprego;0,10743496002452294
6511101;Sociedade seguradora de seguros vida;Subclasse;K;65;651;65111;6511101;15507;8798,036247501128;136431148,09;3,1639639242932045;6017,335690219485;216,39639242932046;0,0002132101177667261;0,0006745891209082272;4;3;3;60;588;298;Alta remuneração e alto emprego;0,10671182237195098
6499903;Fundo garantidor de crédito;Subclasse;K;64;649;64999;6499903;69;9358,386376811595;645728,66;3,3654779376748736;6577,685819529952;236,54779376748735;9,487004659769202e-7;0,000003192830487707197;4;1;3;54;1281;1239;Alta remuneração e baixo emprego;0,10616019309125196
6619399;Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente;Subclasse;K;66;661;66193;6619399;60419;7296,500214171039;440847246,44;2,6239791246361137;4515,799656889396;162,39791246361136;0,0008307178761428919;0,0021797863654609974;4;4;3;87;233;113;Alta remuneração e alto emprego;0,10572801207238193
2851800;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios;Subclasse;C;28;285;28518;2851800;9402;8955,478125930653;84199405,34;3,2205834254535297;6174,7775686490095;222,05834254535296;0,00012927075045094207;0,00041632723629824353;4;2;3;58;735;427;Alta remuneração e baixo emprego;0,10567075018074501
6461100;Holdings de instituições financeiras;Subclasse;K;64;646;64611;6461100;1601;9225,337682698315;14769765,63;3,317630752631927;6444,637125416672;231,7630752631927;0,00002201260066708767;0,00007302968091853612;4;1;3;56;1083;896;Alta remuneração e baixo emprego;0,10516738375365697
0115600;Cultivo de soja;Subclasse;A;01;011;01156;0115600;327562;3058,6847607170553;1001908897,59;1,0999691256606083;277,9842034354124;9,996912566060834;0,0045037423483526365;0,004953977533118105;3;4;1;517;43;39;Alta remuneração e alto emprego;0,10485105840865613
6021700;Atividades de televisão aberta;Subclasse;J;60;602;60217;6021700;52167;7423,1937307109865;387245747,35;2,669540850514214;4642,493173429344;166,95408505142143;0,0007172588001248984;0,0019147516673242264;4;4;3;80;270;125;Alta remuneração e alto emprego;0,1039428589888864
7830200;Fornecimento e gestão de recursos humanos para terceiros;Subclasse;N;78;783;78302;7830200;504537;1675,0522010476932;845125812,36;0,6023849625452625;-1105,6483562339497;-39,761503745473746;0,006937021550762281;0,0041787574670316165;1;4;1;1230;24;49;Baixa remuneração e alto emprego;0,10331604249537688
5620101;Fornecimento de alimentos preparados preponderantemente para empresas;Subclasse;I;56;562;56201;5620101;481048;1802,7679738196603;867217928,27;0,6483143138511865;-977,9325834619826;-35,168568614881345;0,006614064663148776;0,004287992793856678;1;4;1;1148;27;46;Baixa remuneração e alto emprego;0,10288454133900912
1012101;Abate de aves;Subclasse;C;10;101;10121;1012101;402819;2256,266618828804;908867063,13;0,8114022248531805;-524,4339384528389;-18,85977751468195;0,005538472072526913;0,004493928561935544;2;4;1;871;35;44;Baixa remuneração e alto emprego;0,10017484696934634
8599699;Outras atividades de ensino não especificadas anteriormente;Subclasse;P;85;859;85996;8599699;206182;4203,203698431483;866624944,95;1,5115628640505077;1422,5031411498398;51,156286405050764;0,0028348544851601936;0,00428506076475517;4;4;2;292;76;47;Alta remuneração e alto emprego;0,10015288837812329
4511103;Comércio por atacado de automóveis, camionetas e utilitários novos e usados;Subclasse;G;45;451;45111;4511103;6327;8651,588052789632;54738597,61;3,111297989326564;5870,887495507988;211,12979893265643;0,0000869917079454489;0,0002706571260187589;4;2;3;62;830;538;Alta remuneração e baixo emprego;0,09965524854124788
6613400;Administração de cartões de crédito;Subclasse;K;66;661;66134;6613400;27593;7830,796002609357;216075154,1;2,8161234341120807;5050,095445327714;181,61234341120806;0,0003793839414159588;0,0010683920079472865;4;3;3;73;429;208;Alta remuneração e alto emprego;0,09849081769374865
6022501;Programadoras;Subclasse;J;60;602;60225;6022501;3096;8657,735991602067;26804350,63;3,113508920955407;5877,0354343204235;211,3508920955407;0,000042567777429920944;0,0001325351547733031;4;2;3;61;972;756;Alta remuneração e baixo emprego;0,09801495392382985
0710301;Extração de minério de ferro;Subclasse;B;07;071;07103;0710301;75585;6434,935953959119;486384634,08;2,314142001773029;3654,235396677476;131,41420017730292;0,0010392394887081958;0,002404947750720764;4;4;2;124;195;97;Alta remuneração e alto emprego;0,09768823320417416
3514000;Distribuição de energia elétrica;Subclasse;D;35;351;35140;3514000;87340;6157,397815204946;537787125,18;2,2143332906094333;3376,697257923303;121,43332906094332;0,0012008622999771625;0,002659109368277243;4;4;2;135;178;88;Alta remuneração e alto emprego;0,09767248470910105
8413200;Regulação das atividades econômicas;Subclasse;O;84;841;84132;8413200;3468;8576,038301614763;29741700,83;3,084128666481991;5795,337744333119;208,4128666481991;0,00004768251037692695;0,0001470589971433054;4;2;3;64;943;731;Alta remuneração e baixo emprego;0,09706195597466251
6542100;Previdência complementar aberta;Subclasse;K;65;654;65421;6542100;4201;8508,681811473458;35744972,29;3,059905817328053;5727,9812541918145;205,99058173280528;0,00005776073416766727;0,00017674240649278436;4;2;3;67;903;677;Alta remuneração e baixo emprego;0,09649893622150366
2910701;Fabricação de automóveis, camionetas e utilitários;Subclasse;C;29;291;29107;2910701;80175;6253,847515434986;501402224,55;2,2490186866969317;3473,1469581533433;124,90186866969317;0,0011023486936188344;0,0024792028112047095;4;4;2;132;190;92;Alta remuneração e alto emprego;0,09642463646645139
6450600;Sociedades de capitalização;Subclasse;K;64;645;64506;6450600;2306;8569,430065047702;19761105,73;3,081752201835427;5788,729507766058;208,17522018354268;0,000031705844558590986;0,00009770955627948958;4;1;3;65;1016;821;Alta remuneração e baixo emprego;0,09635234288364172
5310501;Atividades do Correio Nacional;Subclasse;H;53;531;53105;5310501;103791;5712,92619706911;592950322,92;2,0544916935083264;2932,2256397874667;105,44916935083263;0,0014270517400610222;0,0029318659461619735;4;4;2;152;158;80;Alta remuneração e alto emprego;0,09605843089703928
2920401;Fabricação de caminhões e ônibus;Subclasse;C;29;292;29204;2920401;43744;7144,793176207022;312541832,7;2,5694219960137055;4364,092618925379;156,94219960137053;0,0006014485968651362;0,0015453752542568609;4;4;3;94;305;150;Alta remuneração e alto emprego;0,09547372722554603
2949299;Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente;Subclasse;C;29;294;29492;2949299;203216;4046,0350453212345;822219057,77;1,4550416206182795;1265,3344880395916;45,50416206182795;0,0027940741144053018;0,004065494127551875;4;4;2;317;77;52;Alta remuneração e alto emprego;0,09547166357960656
1910100;Coquerias;Subclasse;C;19;191;19101;1910100;375;8567,840506666667;3212940,19;3,0811805622977313;5787,139949385024;208,11805622977312;0,000005155980793352827;0,000015886507800059167;4;1;3;66;1219;1127;Alta remuneração e baixo emprego;0,0953057782911265
2029100;Fabricação de produtos químicos orgânicos não especificados anteriormente;Subclasse;C;20;202;20291;2029100;18841;7810,700479804682;147161407,74;2,808896649929206;5029,999922523039;180,8896649929206;0,00025905022434016166;0,0007276453073124892;4;3;3;74;542;287;Alta remuneração e alto emprego;0,09386216694808115
1710900;Fabricação de celulose e outras pastas para a fabricação de papel;Subclasse;C;17;171;17109;1710900;27965;7451,348657607724;208376965,21;2,6796659705394577;4670,6481003260815;167,96659705394578;0,0003844986743629648;0,001030328013407969;4;3;3;79;426;215;Alta remuneração e alto emprego;0,0928753005214906
8411600;Administração pública em geral;Subclasse;O;84;841;84116;8411600;35999;7196,718141615045;259074656,38;2,5880953354612237;4416,017584333402;158,80953354612237;0,0004949604068797558;0,0012810047202834855;4;3;3;90;350;182;Alta remuneração e alto emprego;0,09271228291431288
5112999;Outros serviços de transporte aéreo de passageiros não regular;Subclasse;H;51;511;51129;5112999;680;8358,51255882353;5683788,54;3,0059017095298617;5577,812001541886;200,59017095298617;0,000009349511838613126;0,00002810371361895688;4;1;3;68;1174;1054;Alta remuneração e baixo emprego;0,09254426437039465
6424703;Cooperativas de crédito mútuo;Subclasse;K;64;642;64247;6424703;133390;4934,098005472674;658159332,95;1,77440824850848;2153,3974481910313;77,440824850848;0,0018340167414008896;0,003254294433844383;4;4;2;206;123;71;Alta remuneração e alto emprego;0,09179940762676862
2014200;Fabricação de gases industriais;Subclasse;C;20;201;20142;2014200;6875;8063,781773090909;55438499,69;2,8999101510498133;5283,081215809267;189,99101510498133;0,00009452631454480184;0,0002741178190897985;4;2;3;70;804;535;Alta remuneração e baixo emprego;0,09156329304371626
4651601;Comércio atacadista de equipamentos de informática;Subclasse;G;46;465;46516;4651601;29352;7216,2326516080675;211810860,79;2,5951131748837106;4435,532094326425;159,51131748837105;0,0004035689286573125;0,001047307043732296;4;3;3;89;409;212;Alta remuneração e alto emprego;0,08992678050099774
8299702;Emissão de vales-alimentação, vales-transporte e similares;Subclasse;N;82;829;82997;8299702;12002;7726,589858356941;92734531,48;2,7786486531690056;4945,889301075298;177,86486531690056;0,0001650188839515217;0,00045852949963934823;4;3;3;76;655;405;Alta remuneração e alto emprego;0,08926431134213336
6110801;Serviços de telefonia fixa comutada - STFC;Subclasse;J;61;611;61108;6110801;62704;6253,916817587395;392145600,13;2,2490436092482744;3473,216260305752;124,90436092482744;0,0008621349857770551;0,001938979180071238;4;4;2;131;222;124;Alta remuneração e alto emprego;0,08911339948077679
4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);Subclasse;G;46;468;46818;4681801;22508;7352,92670072863;165499674,18;2,644271308348535;4572,226143446987;164,4271308348535;0,0003094688418580945;0,0008183195793532095;4;3;3;85;480;251;Alta remuneração e alto emprego;0,08879701916816692
8531700;Educação superior - graduação;Subclasse;P;85;853;85317;8531700;213897;3629,513887805813;776342132,06;1,3052516130517673;848,8133305241699;30,52516130517673;0,002940930196682106;0,0038386538830919702;3;4;2;373;73;55;Alta remuneração e alto emprego;0,08869162073374293
3031800;Fabricação de locomotivas, vagões e outros materiais rodantes;Subclasse;C;30;303;30318;3031800;3452;7978,1587804171495;27540604,11;2,869118272920561;5197,458223135507;186,9118272920561;0,00004746252186307722;0,00013617558875624652;4;2;3;71;947;748;Alta remuneração e baixo emprego;0,08862387115065432
4110700;Incorporação de empreendimentos imobiliários;Subclasse;F;41;411;41107;4110700;313189;2595,310319519523;812822643,66;0,93332966497358;-185,3902377621198;-6,667033502641995;0,004306123916505009;0,0040190331923263415;2;4;1;681;44;53;Baixa remuneração e alto emprego;0,08838143155228656
4639701;Comércio atacadista de produtos alimentícios em geral;Subclasse;G;46;463;46397;4639701;342240;2301,900994740533;787802596,44;0,8278133324038405;-478,79956254110994;-17,218666759615953;0,004705554311245524;0,003895320595199416;2;4;1;839;40;54;Baixa remuneração e alto emprego;0,08772234787722975
6550200;Planos de saúde;Subclasse;K;65;655;65502;6550200;170814;4125,274591134216;704654654,01;1,4835378733361357;1344,5740338525734;48,353787333613575;0,002348569875295386;0,003484192358177031;4;4;2;303;92;61;Alta remuneração e alto emprego;0,0871269340191634
0000000;0000000;Subclasse;;00;000;00000;0000000;6427;7747,901940252063;49795765,77;2,7863129382856875;4967,201382970419;178,63129382856874;0,00008836663615700965;0,00024621710163705984;4;2;3;75;826;569;Alta remuneração e baixo emprego;0,08683751235034429
8430200;Seguridade social obrigatória;Subclasse;O;84;843;84302;8430200;488;7933,580450819672;3871587,26;2,853086942441361;5152,879893538029;185,30869424413612;0,000006709649672416479;0,000019143213868727415;4;1;3;72;1201;1103;Alta remuneração e baixo emprego;0,08651407905817625
8511200;Educação infantil - creche;Subclasse;P;85;851;85112;8511200;329270;2333,505280165214;768353283,6;0,8391789162823062;-447,19527711642877;-16,082108371769376;0,004527226122206095;0,0037991527109978583;2;4;1;822;42;56;Baixa remuneração e alto emprego;0,08557931247828675
6520100;Sociedade seguradora de seguros-saúde;Subclasse;K;65;652;65201;6520100;10362;7413,694753908512;76820705,04;2,6661248132218853;4632,994196626869;166,61248132218853;0,00014247006128192532;0,0003798429655249837;4;2;3;81;708;458;Alta remuneração e baixo emprego;0,08394503878839293
1042200;Fabricação de óleos vegetais refinados, exceto óleo de milho;Subclasse;C;10;104;10422;1042200;12429;7327,870234129858;91078099,14;2,635260461591534;4547,169676848214;163,5260461591534;0,0001708898274148861;0,00045033920547465033;4;3;3;86;642;410;Alta remuneração e alto emprego;0,08367877858413382
5112901;Serviço de táxi aéreo e locação de aeronaves com tripulação;Subclasse;H;51;511;51129;5112901;9811;7397,980675772093;72581588,41;2,66047369120687;4617,280118490449;166,047369120687;0,00013489420683622557;0,00035888248838399604;4;2;3;82;722;470;Alta remuneração e baixo emprego;0,0834571365397273
8512100;Educação infantil - pré-escola;Subclasse;P;85;851;85121;8512100;345718;2084,70694106179;720720714,25;0,7497056580230119;-695,9936162198528;-25,02943419769881;0,004753374314443607;0,0035636316182396286;2;4;1;970;39;60;Baixa remuneração e alto emprego;0,08279213201192483
4681804;Comércio atacadista de combustíveis de origem mineral em bruto;Subclasse;G;46;468;46818;4681804;200;7657,0247;1531404,94;2,75363151920441;4876,324142718357;175,363151920441;0,000002749856423121508;0,000007572091319994083;4;1;3;77;1248;1187;Alta remuneração e baixo emprego;0,08251443025473834
6120501;Telefonia móvel celular;Subclasse;J;61;612;61205;6120501;35500;6510,267524225353;231114497,11;2,341232862048857;3729,5669669437098;134,1232862048857;0,0004880995151040676;0,0011427546247117558;4;3;2;118;355;198;Alta remuneração e alto emprego;0,08173871179426821
